time [s],ax [km/s^2],ay [km/s^2],az [km/s^2],dvx [km/s],dvy [km/s],dvz [km/s],sum_dvx [km/s],sum_dvy [km/s],sum_dvz [km/s]
872.0,-9.191843833642398e-07,5.8464940379698164e-08,0.0,-9.191843833642398e-07,5.8464940379698164e-08,0.0,-0.00011842752709159382,7.6003217247687785e-06,0.0
873.0,-9.245448992461742e-07,5.875547678652922e-08,0.0,-9.245448992461742e-07,5.875547678652922e-08,0.0,-0.00011935207199084,7.659077201555308e-06,0.0
874.0,-9.299231942640419e-07,5.904594835880641e-08,0.0,-9.299231942640419e-07,5.904594835880641e-08,0.0,-0.00012028199518510404,7.718123149914114e-06,0.0
875.0,-9.353192486967244e-07,5.933633952316554e-08,0.0,-9.353192486967244e-07,5.933633952316554e-08,0.0,-0.00012121731443380076,7.77745948943728e-06,0.0
876.0,-9.407330424207768e-07,5.962663460846456e-08,0.0,-9.407330424207768e-07,5.962663460846456e-08,0.0,-0.00012215804747622153,7.837086124045744e-06,0.0
877.0,-9.461645549126578e-07,5.991681784826287e-08,0.0,-9.461645549126578e-07,5.991681784826287e-08,0.0,-0.00012310421203113418,7.897002941894006e-06,0.0
878.0,-9.516137652524785e-07,6.020687338082695e-08,0.0,-9.516137652524785e-07,6.020687338082695e-08,0.0,-0.00012405582579638665,7.957209815274833e-06,0.0
879.0,-9.570806521199473e-07,6.049678524922334e-08,0.0,-9.570806521199473e-07,6.049678524922334e-08,0.0,-0.0001250129064485066,8.017706600524056e-06,0.0
880.0,-9.625651937990752e-07,6.078653740239257e-08,0.0,-9.625651937990752e-07,6.078653740239257e-08,0.0,-0.00012597547164230565,8.078493137926449e-06,0.0
881.0,-9.680673681779994e-07,6.107611369654666e-08,0.0,-9.680673681779994e-07,6.107611369654666e-08,0.0,-0.00012694353901048365,8.139569251622995e-06,0.0
882.0,-9.73587152749286e-07,6.136549789491967e-08,0.0,-9.73587152749286e-07,6.136549789491967e-08,0.0,-0.00012791712616323293,8.200934749517914e-06,0.0
883.0,-9.791245246104203e-07,6.165467366819865e-08,0.0,-9.791245246104203e-07,6.165467366819865e-08,0.0,-0.00012889625068784335,8.262589423186113e-06,0.0
884.0,-9.846794604672106e-07,6.194362459611803e-08,0.0,-9.846794604672106e-07,6.194362459611803e-08,0.0,-0.00012988093014831056,8.324533047782231e-06,0.0
885.0,-9.902519366305563e-07,6.223233416720027e-08,0.0,-9.902519366305563e-07,6.223233416720027e-08,0.0,-0.0001308711820849411,8.386765381949431e-06,0.0
886.0,-9.958419290225986e-07,6.252078578038547e-08,0.0,-9.958419290225986e-07,6.252078578038547e-08,0.0,-0.0001318670240139637,8.449286167729817e-06,0.0
887.0,-1.00144941317203e-06,6.280896274455965e-08,0.0,-1.00144941317203e-06,6.280896274455965e-08,0.0,-0.00013286847342713573,8.512095130474378e-06,0.0
888.0,-1.0070743642189705e-06,6.309684828042174e-08,0.0,-1.0070743642189705e-06,6.309684828042174e-08,0.0,-0.0001338755477913547,8.5751919787548e-06,0.0
889.0,-1.0127167569163733e-06,6.33844255214124e-08,0.0,-1.0127167569163733e-06,6.33844255214124e-08,0.0,-0.00013488826454827107,8.638576404276212e-06,0.0
890.0,-1.0183765656269743e-06,6.367167751223723e-08,0.0,-1.0183765656269743e-06,6.367167751223723e-08,0.0,-0.00013590664111389804,8.702248081788448e-06,0.0
891.0,-1.0240537643279644e-06,6.39585872128817e-08,0.0,-1.0240537643279644e-06,6.39585872128817e-08,0.0,-0.000136930694878226,8.76620666900133e-06,0.0
892.0,-1.0297483266109969e-06,6.424513749705713e-08,0.0,-1.0297483266109969e-06,6.424513749705713e-08,0.0,-0.000137960443204837,8.830451806498388e-06,0.0
893.0,-1.035460225682184e-06,6.453131115263568e-08,0.0,-1.035460225682184e-06,6.453131115263568e-08,0.0,-0.0001389959034305192,8.894983117651024e-06,0.0
894.0,-1.041189434365145e-06,6.481709088490292e-08,0.0,-1.041189434365145e-06,6.481709088490292e-08,0.0,-0.00014003709286488432,8.959800208535927e-06,0.0
895.0,-1.0469359250990614e-06,6.510245931468523e-08,0.0,-1.0469359250990614e-06,6.510245931468523e-08,0.0,-0.00014108402878998337,9.024902667850613e-06,0.0
896.0,-1.052699669942568e-06,6.538739898134511e-08,0.0,-1.052699669942568e-06,6.538739898134511e-08,0.0,-0.00014213672845992593,9.090290066831958e-06,0.0
897.0,-1.0584806405747463e-06,6.567189234193467e-08,0.0,-1.0584806405747463e-06,6.567189234193467e-08,0.0,-0.00014319520910050068,9.155961959173892e-06,0.0
898.0,-1.0642788082930045e-06,6.595592177238971e-08,0.0,-1.0642788082930045e-06,6.595592177238971e-08,0.0,-0.00014425948790879368,9.221917880946282e-06,0.0
899.0,-1.0700941440161123e-06,6.623946956803482e-08,0.0,-1.0700941440161123e-06,6.623946956803482e-08,0.0,-0.0001453295820528098,9.288157350514317e-06,0.0
900.0,-1.075926618288219e-06,6.652251794731191e-08,0.0,-1.075926618288219e-06,6.652251794731191e-08,0.0,-0.000146405508671098,9.354679868461629e-06,0.0
901.0,-1.0817762012748797e-06,6.68050490483301e-08,0.0,-1.0817762012748797e-06,6.68050490483301e-08,0.0,-0.0001474872848723729,9.421484917509958e-06,0.0
902.0,-1.0876428627685899e-06,6.708704493299222e-08,0.0,-1.0876428627685899e-06,6.708704493299222e-08,0.0,-0.00014857492773514148,9.488571962442951e-06,0.0
903.0,-1.0935265721841331e-06,6.736848758447771e-08,0.0,-1.0935265721841331e-06,6.736848758447771e-08,0.0,-0.0001496684543073256,9.55594045002743e-06,0.0
904.0,-1.0994272985664346e-06,6.764935891241288e-08,0.0,-1.0994272985664346e-06,6.764935891241288e-08,0.0,-0.00015076788160589205,9.623589808939843e-06,0.0
905.0,-1.105345010588221e-06,6.792964075151808e-08,0.0,-1.105345010588221e-06,6.792964075151808e-08,0.0,-0.00015187322661648026,9.691519449691361e-06,0.0
906.0,-1.1112796765496317e-06,6.820931486019045e-08,0.0,-1.1112796765496317e-06,6.820931486019045e-08,0.0,-0.0001529845062930299,9.759728764551551e-06,0.0
907.0,-1.1172312643859273e-06,6.848836292859092e-08,0.0,-1.1172312643859273e-06,6.848836292859092e-08,0.0,-0.00015410173755741582,9.828217127480142e-06,0.0
908.0,-1.1231997416573275e-06,6.876676656937882e-08,0.0,-1.1231997416573275e-06,6.876676656937882e-08,0.0,-0.00015522493729907316,9.89698389404952e-06,0.0
909.0,-1.1291850755613473e-06,6.904450732736862e-08,0.0,-1.1291850755613473e-06,6.904450732736862e-08,0.0,-0.0001563541223746345,9.96602840137689e-06,0.0
910.0,-1.1351872329273467e-06,6.93215666755858e-08,0.0,-1.1351872329273467e-06,6.93215666755858e-08,0.0,-0.00015748930960756186,1.0035349968052476e-05,0.0
911.0,-1.1412061802243658e-06,6.959792602016302e-08,0.0,-1.1412061802243658e-06,6.959792602016302e-08,0.0,-0.00015863051578778622,1.0104947894072638e-05,0.0
912.0,-1.1472418835509712e-06,6.987356669574985e-08,0.0,-1.1472418835509712e-06,6.987356669574985e-08,0.0,-0.0001597777576713372,1.0174821460768388e-05,0.0
913.0,-1.1532943086473188e-06,7.014846997210403e-08,0.0,-1.1532943086473188e-06,7.014846997210403e-08,0.0,-0.00016093105197998453,1.0244969930740492e-05,0.0
914.0,-1.15936342089139e-06,7.042261705148937e-08,0.0,-1.15936342089139e-06,7.042261705148937e-08,0.0,-0.00016209041540087593,1.0315392547791981e-05,0.0
915.0,-1.1654491853021848e-06,7.06959890721132e-08,0.0,-1.1654491853021848e-06,7.06959890721132e-08,0.0,-0.0001632558645861781,1.0386088536864094e-05,0.0
916.0,-1.171551566536767e-06,7.096856710510523e-08,0.0,-1.171551566536767e-06,7.096856710510523e-08,0.0,-0.00016442741615271486,1.0457057103969199e-05,0.0
917.0,-1.177670528897913e-06,7.124033216138811e-08,0.0,-1.177670528897913e-06,7.124033216138811e-08,0.0,-0.00016560508668161277,1.0528297436130587e-05,0.0
918.0,-1.1838060363320582e-06,7.15112651886554e-08,0.0,-1.1838060363320582e-06,7.15112651886554e-08,0.0,-0.00016678889271794483,1.0599808701319243e-05,0.0
919.0,-1.1899580524266862e-06,7.178134707207755e-08,0.0,-1.1899580524266862e-06,7.178134707207755e-08,0.0,-0.00016797885077037152,1.0671590048391322e-05,0.0
920.0,-1.1961265404200102e-06,7.205055863855483e-08,0.0,-1.1961265404200102e-06,7.205055863855483e-08,0.0,-0.00016917497731079153,1.0743640607029876e-05,0.0
921.0,-1.2023114631914778e-06,7.231888065155606e-08,0.0,-1.2023114631914778e-06,7.231888065155606e-08,0.0,-0.000170377288773983,1.0815959487681432e-05,0.0
922.0,-1.2085127832787853e-06,7.258629382487649e-08,0.0,-1.2085127832787853e-06,7.258629382487649e-08,0.0,-0.00017158580155726179,1.088854578150631e-05,0.0
923.0,-1.214730462856818e-06,7.285277880399772e-08,0.0,-1.214730462856818e-06,7.285277880399772e-08,0.0,-0.0001728005320201186,1.0961398560310307e-05,0.0
924.0,-1.220964463764074e-06,7.311831618926001e-08,0.0,-1.220964463764074e-06,7.311831618926001e-08,0.0,-0.00017402149648388269,1.1034516876499566e-05,0.0
925.0,-1.2272147474834768e-06,7.338288651953418e-08,0.0,-1.2272147474834768e-06,7.338288651953418e-08,0.0,-0.00017524871123136617,1.11078997630191e-05,0.0
926.0,-1.2334812751538753e-06,7.364647028084989e-08,0.0,-1.2334812751538753e-06,7.364647028084989e-08,0.0,-0.00017648219250652005,1.118154623329995e-05,0.0
927.0,-1.239764007567699e-06,7.39090479072729e-08,0.0,-1.239764007567699e-06,7.39090479072729e-08,0.0,-0.00017772195651408776,1.1255455281207223e-05,0.0
928.0,-1.2460629051766756e-06,7.417059978202432e-08,0.0,-1.2460629051766756e-06,7.417059978202432e-08,0.0,-0.00017896801941926443,1.1329625880989247e-05,0.0
929.0,-1.252377928085806e-06,7.443110623522638e-08,0.0,-1.252377928085806e-06,7.443110623522638e-08,0.0,-0.00018022039734735023,1.1404056987224474e-05,0.0
930.0,-1.2587090360649355e-06,7.46905475524624e-08,0.0,-1.2587090360649355e-06,7.46905475524624e-08,0.0,-0.00018147910638341517,1.1478747534776936e-05,0.0
931.0,-1.265056188535438e-06,7.49489039642823e-08,0.0,-1.265056188535438e-06,7.49489039642823e-08,0.0,-0.0001827441625719506,1.1553696438741218e-05,0.0
932.0,-1.2714193445896458e-06,7.520615566155127e-08,0.0,-1.2714193445896458e-06,7.520615566155127e-08,0.0,-0.00018401558191654023,1.1628902594402769e-05,0.0
933.0,-1.277798462974432e-06,7.546228278255726e-08,0.0,-1.277798462974432e-06,7.546228278255726e-08,0.0,-0.00018529338037951467,1.1704364877185325e-05,0.0
934.0,-1.284193502104918e-06,7.571726542460573e-08,0.0,-1.284193502104918e-06,7.571726542460573e-08,0.0,-0.00018657757388161958,1.1780082142609931e-05,0.0
935.0,-1.290604420060029e-06,7.597108364056624e-08,0.0,-1.290604420060029e-06,7.597108364056624e-08,0.0,-0.0001878681783016796,1.1856053226250498e-05,0.0
936.0,-1.297031174585911e-06,7.622371744036215e-08,0.0,-1.297031174585911e-06,7.622371744036215e-08,0.0,-0.0001891652094762655,1.193227694369086e-05,0.0
937.0,-1.3034737230989573e-06,7.647514679467588e-08,0.0,-1.3034737230989573e-06,7.647514679467588e-08,0.0,-0.00019046868319936447,1.2008752090485536e-05,0.0
938.0,-1.3099320226782945e-06,7.67253516299576e-08,0.0,-1.3099320226782945e-06,7.67253516299576e-08,0.0,-0.00019177861522204275,1.2085477442115493e-05,0.0
939.0,-1.3164060300821165e-06,7.697431183945985e-08,0.0,-1.3164060300821165e-06,7.697431183945985e-08,0.0,-0.00019309502125212488,1.2162451753954953e-05,0.0
940.0,-1.3228957017318266e-06,7.72220072728655e-08,0.0,-1.3228957017318266e-06,7.72220072728655e-08,0.0,-0.0001944179169538567,1.2239673761227819e-05,0.0
941.0,-1.3294009937296425e-06,7.746841774699979e-08,0.0,-1.3294009937296425e-06,7.746841774699979e-08,0.0,-0.00019574731794758636,1.2317142178974819e-05,0.0
942.0,-1.3359218618463792e-06,7.771352304255771e-08,0.0,-1.3359218618463792e-06,7.771352304255771e-08,0.0,-0.00019708323980943272,1.2394855702017377e-05,0.0
943.0,-1.3424582615341699e-06,7.795730290697943e-08,0.0,-1.3424582615341699e-06,7.795730290697943e-08,0.0,-0.0001984256980709669,1.2472813004924357e-05,0.0
944.0,-1.349010147919143e-06,7.81997370540575e-08,0.0,-1.349010147919143e-06,7.81997370540575e-08,0.0,-0.00019977470821888604,1.2551012741978416e-05,0.0
945.0,-1.3555774758048474e-06,7.844080516549883e-08,0.0,-1.3555774758048474e-06,7.844080516549883e-08,0.0,-0.00020113028569469088,1.2629453547143914e-05,0.0
946.0,-1.3621601996760837e-06,7.868048689275134e-08,0.0,-1.3621601996760837e-06,7.868048689275134e-08,0.0,-0.00020249244589436697,1.2708134034036665e-05,0.0
947.0,-1.368758273700915e-06,7.891876186036653e-08,0.0,-1.368758273700915e-06,7.891876186036653e-08,0.0,-0.0002038612041680679,1.2787052795897032e-05,0.0
948.0,-1.375371651728895e-06,7.915560966335644e-08,0.0,-1.375371651728895e-06,7.915560966335644e-08,0.0,-0.0002052365758197968,1.2866208405560387e-05,0.0
949.0,-1.382000287291932e-06,7.939100987076361e-08,0.0,-1.382000287291932e-06,7.939100987076361e-08,0.0,-0.00020661857610708873,1.294559941543115e-05,0.0
950.0,-1.3886441336060612e-06,7.96249420243636e-08,0.0,-1.3886441336060612e-06,7.96249420243636e-08,0.0,-0.00020800722024069478,1.3025224357455514e-05,0.0
951.0,-1.3953031435796006e-06,7.985738564612909e-08,0.0,-1.3953031435796006e-06,7.985738564612909e-08,0.0,-0.0002094025233842744,1.3105081743101643e-05,0.0
952.0,-1.401977269802736e-06,8.008832023086237e-08,0.0,-1.401977269802736e-06,8.008832023086237e-08,0.0,-0.00021080450065407712,1.3185170063332504e-05,0.0
953.0,-1.408666464558776e-06,8.031772525543475e-08,0.0,-1.408666464558776e-06,8.031772525543475e-08,0.0,-0.0002122131671186359,1.326548778858794e-05,0.0
954.0,-1.4153706798209306e-06,8.05455801758667e-08,0.0,-1.4153706798209306e-06,8.05455801758667e-08,0.0,-0.00021362853779845683,1.3346033368763806e-05,0.0
955.0,-1.4220898672523414e-06,8.077186442732915e-08,0.0,-1.4220898672523414e-06,8.077186442732915e-08,0.0,-0.00021505062766570917,1.3426805233191135e-05,0.0
956.0,-1.428823978210921e-06,8.099655742914363e-08,0.0,-1.428823978210921e-06,8.099655742914363e-08,0.0,-0.0002164794516439201,1.350780179062028e-05,0.0
957.0,-1.4355729637519975e-06,8.121963858718586e-08,0.0,-1.4355729637519975e-06,8.121963858718586e-08,0.0,-0.0002179150246076721,1.3589021429207465e-05,0.0
958.0,-1.442336774622865e-06,8.144108728732711e-08,0.0,-1.442336774622865e-06,8.144108728732711e-08,0.0,-0.00021935736138229496,1.3670462516494792e-05,0.0
959.0,-1.449115361270812e-06,8.16608829056534e-08,0.0,-1.449115361270812e-06,8.16608829056534e-08,0.0,-0.00022080647674356578,1.3752123399400446e-05,0.0
960.0,-1.4559086738392084e-06,8.187900480406415e-08,0.0,-1.4559086738392084e-06,8.187900480406415e-08,0.0,-0.000222262385417405,1.383400240420451e-05,0.0
961.0,-1.4627166621740889e-06,8.209543233523874e-08,0.0,-1.4627166621740889e-06,8.209543233523874e-08,0.0,-0.0002237251020795791,1.3916097836539748e-05,0.0
962.0,-1.4695392758222544e-06,8.231014484216359e-08,0.0,-1.4695392758222544e-06,8.231014484216359e-08,0.0,-0.00022519464135540134,1.399840798138191e-05,0.0
963.0,-1.4763764640318448e-06,8.252312165846845e-08,0.0,-1.4763764640318448e-06,8.252312165846845e-08,0.0,-0.00022667101781943317,1.408093110304038e-05,0.0
964.0,-1.4832281757568626e-06,8.27343421118145e-08,0.0,-1.4832281757568626e-06,8.27343421118145e-08,0.0,-0.00022815424599519004,1.4163665445152194e-05,0.0
965.0,-1.4900943596583635e-06,8.294378552766651e-08,0.0,-1.4900943596583635e-06,8.294378552766651e-08,0.0,-0.0002296443403548484,1.4246609230679862e-05,0.0
966.0,-1.4969749640990286e-06,8.315143122071949e-08,0.0,-1.4969749640990286e-06,8.315143122071949e-08,0.0,-0.00023114131531894744,1.4329760661900581e-05,0.0
967.0,-1.503869937155641e-06,8.335725850934919e-08,0.0,-1.503869937155641e-06,8.335725850934919e-08,0.0,-0.0002326451852561031,1.441311792040993e-05,0.0
968.0,-1.510779226609252e-06,8.356124670650361e-08,0.0,-1.510779226609252e-06,8.356124670650361e-08,0.0,-0.00023415596448271233,1.4496679167116433e-05,0.0
969.0,-1.5177027799558817e-06,8.376337512842124e-08,0.0,-1.5177027799558817e-06,8.376337512842124e-08,0.0,-0.0002356736672626682,1.4580442542244855e-05,0.0
970.0,-1.5246405444012864e-06,8.39636230913461e-08,0.0,-1.5246405444012864e-06,8.39636230913461e-08,0.0,-0.00023719830780706948,1.4664406165336201e-05,0.0
971.0,-1.53159246686462e-06,8.41619699132776e-08,0.0,-1.53159246686462e-06,8.41619699132776e-08,0.0,-0.0002387299002739341,1.4748568135249478e-05,0.0
972.0,-1.5385584939817576e-06,8.435839491931819e-08,0.0,-1.5385584939817576e-06,8.435839491931819e-08,0.0,-0.00024026845876791585,1.4832926530168797e-05,0.0
973.0,-1.5455385721024635e-06,8.455287743761035e-08,0.0,-1.5455385721024635e-06,8.455287743761035e-08,0.0,-0.0002418139973400183,1.4917479407606408e-05,0.0
974.0,-1.5525326472970321e-06,8.474539680641452e-08,0.0,-1.5525326472970321e-06,8.474539680641452e-08,0.0,-0.00024336652998731533,1.5002224804412823e-05,0.0
975.0,-1.5595406653503378e-06,8.493593236901195e-08,0.0,-1.5595406653503378e-06,8.493593236901195e-08,0.0,-0.00024492607065266565,1.5087160736781835e-05,0.0
976.0,-1.5665625717712727e-06,8.512446348223632e-08,0.0,-1.5665625717712727e-06,8.512446348223632e-08,0.0,-0.0002464926332244369,1.5172285200264072e-05,0.0
977.0,-1.5735983117872514e-06,8.531096951048286e-08,0.0,-1.5735983117872514e-06,8.531096951048286e-08,0.0,-0.0002480662315362242,1.5257596169774554e-05,0.0
978.0,-1.580647830351751e-06,8.549542983515141e-08,0.0,-1.580647830351751e-06,8.549542983515141e-08,0.0,-0.00024964687936657594,1.5343091599609705e-05,0.0
979.0,-1.5877110721401664e-06,8.567782384955831e-08,0.0,-1.5877110721401664e-06,8.567782384955831e-08,0.0,-0.0002512345904387161,1.5428769423459264e-05,0.0
980.0,-1.5947879815503655e-06,8.58581309608934e-08,0.0,-1.5947879815503655e-06,8.58581309608934e-08,0.0,-0.00025282937842026646,1.5514627554420157e-05,0.0
981.0,-1.601878502714189e-06,8.603633059786694e-08,0.0,-1.601878502714189e-06,8.603633059786694e-08,0.0,-0.00025443125692298067,1.5600663885018025e-05,0.0
982.0,-1.6089825794844573e-06,8.6212402204534e-08,0.0,-1.6089825794844573e-06,8.6212402204534e-08,0.0,-0.00025604023950246514,1.568687628722256e-05,0.0
983.0,-1.6161001554450158e-06,8.63863252443439e-08,0.0,-1.6161001554450158e-06,8.63863252443439e-08,0.0,-0.00025765633965791013,1.57732626124669e-05,0.0
984.0,-1.6232311739150326e-06,8.655807920619926e-08,0.0,-1.6232311739150326e-06,8.655807920619926e-08,0.0,-0.0002592795708318252,1.58598206916731e-05,0.0
985.0,-1.6303755779395602e-06,8.672764359805252e-08,0.0,-1.6303755779395602e-06,8.672764359805252e-08,0.0,-0.0002609099464097647,1.5946548335271153e-05,0.0
986.0,-1.6375333102987762e-06,8.68949979525716e-08,0.0,-1.6375333102987762e-06,8.68949979525716e-08,0.0,-0.0002625474797200635,1.6033443333223726e-05,0.0
987.0,-1.6447043135089882e-06,8.70601218309981e-08,0.0,-1.6447043135089882e-06,8.70601218309981e-08,0.0,-0.00026419218403357246,1.6120503455054723e-05,0.0
988.0,-1.6518885298194667e-06,8.7222994817217e-08,0.0,-1.6518885298194667e-06,8.7222994817217e-08,0.0,-0.0002658440725633919,1.620772644987194e-05,0.0
989.0,-1.6590859012197228e-06,8.738359652907752e-08,0.0,-1.6590859012197228e-06,8.738359652907752e-08,0.0,-0.00026750315846461165,1.6295110046401017e-05,0.0
990.0,-1.6662963694330008e-06,8.754190660990089e-08,0.0,-1.6662963694330008e-06,8.754190660990089e-08,0.0,-0.00026916945483404465,1.638265195301092e-05,0.0
991.0,-1.6735198759264454e-06,8.76979047378633e-08,0.0,-1.6735198759264454e-06,8.76979047378633e-08,0.0,-0.0002708429747099711,1.6470349857748783e-05,0.0
992.0,-1.6807563619063067e-06,8.785157062221312e-08,0.0,-1.6807563619063067e-06,8.785157062221312e-08,0.0,-0.0002725237310718774,1.6558201428370995e-05,0.0
993.0,-1.688005768321309e-06,8.800288400959741e-08,0.0,-1.688005768321309e-06,8.800288400959741e-08,0.0,-0.00027421173684019873,1.6646204312380592e-05,0.0
994.0,-1.6952680358590742e-06,8.815182467610874e-08,0.0,-1.6952680358590742e-06,8.815182467610874e-08,0.0,-0.0002759070048760578,1.67343561370567e-05,0.0
995.0,-1.7025431049619246e-06,8.829837244593666e-08,0.0,-1.7025431049619246e-06,8.829837244593666e-08,0.0,-0.0002776095479810197,1.6822654509502635e-05,0.0
996.0,-1.7098309158060062e-06,8.844250717075182e-08,0.0,-1.7098309158060062e-06,8.844250717075182e-08,0.0,-0.00027931937889682574,1.6911097016673386e-05,0.0
997.0,-1.7171314083239353e-06,8.858420875114091e-08,0.0,-1.7171314083239353e-06,8.858420875114091e-08,0.0,-0.00028103651030514967,1.6999681225424528e-05,0.0
998.0,-1.7244445221922143e-06,8.872345712574928e-08,0.0,-1.7244445221922143e-06,8.872345712574928e-08,0.0,-0.0002827609548273419,1.7088404682550277e-05,0.0
999.0,-1.7317701968354157e-06,8.886023227658104e-08,0.0,-1.7317701968354157e-06,8.886023227658104e-08,0.0,-0.0002844927250241773,1.717726491482686e-05,0.0
1000.0,-1.739108371434311e-06,8.899451423347826e-08,0.0,-1.739108371434311e-06,8.899451423347826e-08,0.0,-0.00028623183339561165,1.7266259429060337e-05,0.0
1001.0,-1.746458984914578e-06,8.912628306692089e-08,0.0,-1.746458984914578e-06,8.912628306692089e-08,0.0,-0.00028797829238052624,1.735538571212726e-05,0.0
1002.0,-1.7538219759613763e-06,8.92555189022706e-08,0.0,-1.7538219759613763e-06,8.92555189022706e-08,0.0,-0.0002897321143564876,1.744464123102953e-05,0.0
1003.0,-1.7611972830118254e-06,8.938220190977914e-08,0.0,-1.7611972830118254e-06,8.938220190977914e-08,0.0,-0.00029149331163949945,1.7534023432939307e-05,0.0
